id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1468587670028767233,1468587670028767233,2021-12-08 19:56:00 IST,2021-12-08,19:56:00,+0530,444568008,drpravintogadia,Dr Pravin Togadia,,श्रद्धांजलि! ॐ शांति!  https://t.co/ify1VvKn1V,hi,[],[],"['https://pbs.twimg.com/media/FGF4hOLVcAA3tQc.jpg', 'https://pbs.twimg.com/media/FGF4qmTVkAUe_5l.jpg']",27,51,330,[],[],https://twitter.com/DrPravinTogadia/status/1468587670028767233,False,0,1,https://pbs.twimg.com/media/FGF4hOLVcAA3tQc.jpg,,,,,,,[],,,,
1461601439147462658,1461541143305355266,2021-11-19 13:15:12 IST,2021-11-19,13:15:12,+0530,444568008,drpravintogadia,Dr Pravin Togadia,,"@ANI कृषि कानून वापस लेनेकी घोषणाके लिए मा प्रधानमंत्रीजीका बहुत अभिनंदन!दृढ़ विश्वास है,संसदका विशेष सत्र बुलाकर क़ानूनवापसी होगी,एमएसपी और बिजलीबिल कानून भी निरस्त होंगे। बलिदानी 700+किसानों,परिवारोंको नमन,किसान संघर्ष रंग लाया",hi,[],[],[],9,10,47,[],[],https://twitter.com/DrPravinTogadia/status/1461601439147462658,False,0,0,,,,,,,,"[{'screen_name': 'ANI', 'name': 'ANI', 'id': '355989081'}]",,,,
1461600743262015491,1461562569693429763,2021-11-19 13:12:27 IST,2021-11-19,13:12:27,+0530,444568008,drpravintogadia,Dr Pravin Togadia,,"@sandeshnews कृषि कानून वापस लेनेकी घोषणाके लिए मा प्रधानमंत्रीजीका बहुत अभिनंदन!दृढ़ विश्वास है,संसदका विशेष सत्र बुलाकर क़ानूनवापसी होगी,एमएसपी और बिजलीबिल कानून भी निरस्त होंगे। बलिदानी 700+किसानों,परिवारोंको नमन,किसान संघर्ष रंग लाया",hi,[],[],[],0,1,10,[],[],https://twitter.com/DrPravinTogadia/status/1461600743262015491,False,0,0,,,,,,,,"[{'screen_name': 'sandeshnews', 'name': 'Sandesh', 'id': '85814753'}]",,,,
1461600656108625922,1461583674499997703,2021-11-19 13:12:06 IST,2021-11-19,13:12:06,+0530,444568008,drpravintogadia,Dr Pravin Togadia,,"@VtvGujarati कृषि कानून वापस लेनेकी घोषणाके लिए मा प्रधानमंत्रीजीका बहुत अभिनंदन!दृढ़ विश्वास है,संसदका विशेष सत्र बुलाकर क़ानूनवापसी होगी,एमएसपी और बिजलीबिल कानून भी निरस्त होंगे। बलिदानी 700+किसानों,परिवारोंको नमन,किसान संघर्ष रंग लाया",hi,[],[],[],1,2,14,[],[],https://twitter.com/DrPravinTogadia/status/1461600656108625922,False,0,0,,,,,,,,"[{'screen_name': 'VtvGujarati', 'name': 'VTV Gujarati News and Beyond', 'id': '588218513'}]",,,,
1461600343565824001,1461600343565824001,2021-11-19 13:10:51 IST,2021-11-19,13:10:51,+0530,444568008,drpravintogadia,Dr Pravin Togadia,,"@PTI_News @ANI @BBCHindi @AmarUjalaNews @gujratsamachar कृषि कानून वापस लेनेकी घोषणाके लिए मा प्रधानमंत्रीजीका बहुत अभिनंदन!दृढ़ विश्वास है,संसदका विशेष सत्र बुलाकर क़ानूनवापसी होगी,एमएसपी और बिजलीबिल कानून भी निरस्त होंगे। बलिदानी 700+किसानों,परिवारोंको नमन,किसान संघर्ष रंग लाया",hi,"[{'screen_name': 'ani', 'name': 'ani', 'id': '355989081'}, {'screen_name': 'bbchindi', 'name': 'bbc news hindi', 'id': '372754427'}, {'screen_name': 'amarujalanews', 'name': 'amar ujala', 'id': '169018518'}, {'screen_name': 'gujratsamachar', 'name': 'gujarat samachar', 'id': '167345502'}]",[],[],17,22,59,[],[],https://twitter.com/DrPravinTogadia/status/1461600343565824001,False,0,0,,,,,,,,[],,,,
1460209197744738313,1460209197744738313,2021-11-15 17:02:56 IST,2021-11-15,17:02:56,+0530,444568008,drpravintogadia,Dr Pravin Togadia,, https://t.co/HHlVWWrjTD,und,[],[],['https://pbs.twimg.com/media/FEO0bidVQAEBggi.jpg'],12,21,123,[],[],https://twitter.com/DrPravinTogadia/status/1460209197744738313,False,0,1,https://pbs.twimg.com/media/FEO0bidVQAEBggi.jpg,,,,,,,[],,,,
1451232416740233243,1451080289027977219,2021-10-21 22:32:25 IST,2021-10-21,22:32:25,+0530,444568008,drpravintogadia,Dr Pravin Togadia,,@narendramodi @rsprasad Excellent Work 👍,en,[],[],[],3,7,92,[],[],https://twitter.com/DrPravinTogadia/status/1451232416740233243,False,0,0,,,,,,,,"[{'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}, {'screen_name': 'rsprasad', 'name': 'Ravi Shankar Prasad', 'id': '2222673457'}]",,,,
1451230688724733974,1451230688724733974,2021-10-21 22:25:33 IST,2021-10-21,22:25:33,+0530,444568008,drpravintogadia,Dr Pravin Togadia,,"@narendramodi @adarpoonawalla Heartiest Congratulations to the Union Govt, all Doctors, Nurses &amp; other Medical &amp; support staff in Bharat as well as to the public for achieving the biggest goal of 100 crore Covid - 19 vaccinations in such a short time! Great work &amp; Best Wishes!",en,"[{'screen_name': 'adarpoonawalla', 'name': 'adar poonawalla', 'id': '911182427782909952'}]",[],[],11,26,137,[],[],https://twitter.com/DrPravinTogadia/status/1451230688724733974,False,0,0,,,,,,,,[],,,,
1446828466448396289,1446820197738844161,2021-10-09 18:52:41 IST,2021-10-09,18:52:41,+0530,444568008,drpravintogadia,Dr Pravin Togadia,,@VtvGujarati @AmitShah @narendramodi @Bhupendrapbjp @sanghaviharsh @gujratsamachar @abpasmitatv @VtvGujarati @sandeshnews @GujaratPolice  CONGRATULATIONS to Gujarat Gvt&amp;Gujarat Police for caring so much for abandoned baby boy&amp; finding his parents in such a short time!GREAT NOBLE WORK! Bravo!,en,"[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}, {'screen_name': 'bhupendrapbjp', 'name': 'bhupendra patel', 'id': '935029805413572608'}, {'screen_name': 'sanghaviharsh', 'name': 'harsh sanghavi', 'id': '171355391'}, {'screen_name': 'gujratsamachar', 'name': 'gujarat samachar', 'id': '167345502'}, {'screen_name': 'abpasmitatv', 'name': 'abp asmita', 'id': '4297991713'}, {'screen_name': 'vtvgujarati', 'name': 'vtv gujarati news and beyond', 'id': '588218513'}, {'screen_name': 'sandeshnews', 'name': 'sandesh', 'id': '85814753'}, {'screen_name': 'gujaratpolice', 'name': 'gujarat  police', 'id': '805702426338545664'}]",[],[],0,0,5,[],[],https://twitter.com/DrPravinTogadia/status/1446828466448396289,False,0,0,,,,,,,,"[{'screen_name': 'VtvGujarati', 'name': 'VTV Gujarati News and Beyond', 'id': '588218513'}]",,,,
1446828021223022601,1446828021223022601,2021-10-09 18:50:55 IST,2021-10-09,18:50:55,+0530,444568008,drpravintogadia,Dr Pravin Togadia,,@AmitShah @narendramodi @Bhupendrapbjp @sanghaviharsh @gujratsamachar @abpasmitatv @VtvGujarati @sandeshnews @GujaratPolice  CONGRATULATIONS to Gujarat Gvt&amp;Gujarat Police for caring so much for abandoned baby boy&amp; finding his parents in such a short time!GREAT NOBLE WORK! Bravo!,en,"[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}, {'screen_name': 'bhupendrapbjp', 'name': 'bhupendra patel', 'id': '935029805413572608'}, {'screen_name': 'sanghaviharsh', 'name': 'harsh sanghavi', 'id': '171355391'}, {'screen_name': 'gujratsamachar', 'name': 'gujarat samachar', 'id': '167345502'}, {'screen_name': 'abpasmitatv', 'name': 'abp asmita', 'id': '4297991713'}, {'screen_name': 'vtvgujarati', 'name': 'vtv gujarati news and beyond', 'id': '588218513'}, {'screen_name': 'sandeshnews', 'name': 'sandesh', 'id': '85814753'}, {'screen_name': 'gujaratpolice', 'name': 'gujarat  police', 'id': '805702426338545664'}]",[],[],12,16,59,[],[],https://twitter.com/DrPravinTogadia/status/1446828021223022601,False,0,0,,,,,,,,[],,,,
1446090353858076676,1446090353858076676,2021-10-07 17:59:42 IST,2021-10-07,17:59:42,+0530,444568008,drpravintogadia,Dr Pravin Togadia,,"@ANI @PTI Hindus being made victims of targeted killing in Kashmir. Rakesh Pandita,Bindruji, Teachers Deepak Chand&amp;Supinder Kaur..Long List. 1947,1990&amp; even now?Gvt abrogated Article370 with great courage,must ensure Hindu security in Kashmir. Killers of Hindus not our ancestors",en,"[{'screen_name': 'pti', 'name': 'pti', 'id': '17299063'}]",[],[],1,14,28,[],[],https://twitter.com/DrPravinTogadia/status/1446090353858076676,False,0,0,,,,,,,,[],,,,
1446089044560007178,1446089044560007178,2021-10-07 17:54:29 IST,2021-10-07,17:54:29,+0530,444568008,drpravintogadia,Dr Pravin Togadia,,"@ANI @PTI_News @AmarUjalaNews कश्मीरमें हिंदुओंको टारगेट कर मारा जा रहा है।राकेश पंडिता,बिंद्रूजी,अध्यापक दीपक चंद,सुपिंदर कौर!लिस्ट लम्बी!१९४७,१९९०,आज भी?३७०हटानेका निर्णय शूरतासे किया,कश्मीरमें हिंदुओंकी सुरक्षा हो।हिंदुओंको मारनेवाले हमारे पूर्वज नहीं,केंद्रसरकार कड़ी सजा दें",hi,"[{'screen_name': 'pti_news', 'name': 'press trust of india', 'id': '245687754'}, {'screen_name': 'amarujalanews', 'name': 'amar ujala', 'id': '169018518'}]",[],[],4,16,44,[],[],https://twitter.com/DrPravinTogadia/status/1446089044560007178,False,0,0,,,,,,,,[],,,,
1439968894257537031,1439968894257537031,2021-09-20 20:35:12 IST,2021-09-20,20:35:12,+0530,444568008,drpravintogadia,Dr Pravin Togadia,,"@PTI @ANI @AmarUjalaNews परम पूजनीय महंत नरेन्द्रगिरि महाराजजी, अध्यक्ष-आखाड़ा परिषद ब्रम्हलीन हुएँ।ईश्वर पू.महाराजजी की आत्माको शांति दें।विपरीत परिस्थियोंमें भी हिंदुत्वकी ध्वजा लेकर चलतेवालोंमेंसे एक बड़ा आधार थे महाराजजी।अपूरणीय क्षति हुयी आज हिंदुत्वकी उनके जानेसे। ॐ शांति!",hi,"[{'screen_name': 'ani', 'name': 'ani', 'id': '355989081'}, {'screen_name': 'amarujalanews', 'name': 'amar ujala', 'id': '169018518'}]",[],[],4,9,41,[],[],https://twitter.com/DrPravinTogadia/status/1439968894257537031,False,0,0,,,,,,,,[],,,,
1439966542486118401,1439966542486118401,2021-09-20 20:25:51 IST,2021-09-20,20:25:51,+0530,444568008,drpravintogadia,Dr Pravin Togadia,,"परम पूजनीय महंत नरेन्द्रगिरि महाराजजी, अध्यक्ष-आखाड़ा परिषद ब्रम्हलीन हुएँ।ईश्वर पू.महाराजजीकी आत्माको शांति दें। विपरीत परिस्थियोंमें भी हिंदुत्वकी ध्वजा लेकर चलतेवालोंमेंसे एक बड़ा आधार थे महाराजजी।अपूरणीय क्षति हुयी है आज हिंदुत्व की उन के जाने से। ॐ शांति, नमन प्रणाम!",hi,[],[],[],22,62,271,[],[],https://twitter.com/DrPravinTogadia/status/1439966542486118401,False,0,0,,,,,,,,[],,,,
1437024507827343366,1437024507827343366,2021-09-12 17:35:15 IST,2021-09-12,17:35:15,+0530,444568008,drpravintogadia,Dr Pravin Togadia,,"@Bhupendrapbjp @narendramodi @anandibenpatel @AmitShah @CRPaatil @PTI_News  गुजरात सीएम श्री भुपेन्द्रभाई पटेलजीका बहुत अभिनंदन;शुभकामना!मुख्यमंत्रीजी,आपके नेतृत्वमें और श्री मोदीजी,श्री शाहजी,श्री पाटिलजी, आनंदीबेन पटेलजीके मार्गदर्शनमें गुजरात और आगे बढ़ेगा,यह दृढ़ विश्वास है।",hi,"[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}, {'screen_name': 'anandibenpatel', 'name': 'anandiben patel', 'id': '378056166'}, {'screen_name': 'amitshah', 'name': 'amit shah', 'id': '1447949844'}, {'screen_name': 'crpaatil', 'name': 'c r paatil', 'id': '305603067'}, {'screen_name': 'pti_news', 'name': 'press trust of india', 'id': '245687754'}]",[],[],1,6,40,[],[],https://twitter.com/DrPravinTogadia/status/1437024507827343366,False,0,0,,,,,,,,[],,,,
1429124500965138437,1429124500965138437,2021-08-21 22:23:27 IST,2021-08-21,22:23:27,+0530,444568008,drpravintogadia,Dr Pravin Togadia,,"@ANI @PTI_News @AmarUjalaNews कल्याण सिंहजी जानेसे अपना कोई गया।राममंदिर आंदोलनके1त्यागी हिंदू गएँ! राममंदिरके लिए सीएम की कुर्सी त्यागी,राममंदिरके आगे सत्ताका मोह नहीं रखा,किसी कारसेवकपर गोली नहीं चलने दी थी।राममंदिर बननेमें कल्याणसिंहजीकी बड़ी भूमिका रही।ईश्वर उन्हें शांति दें  https://t.co/zvBnwEADPi",hi,"[{'screen_name': 'pti_news', 'name': 'press trust of india', 'id': '245687754'}, {'screen_name': 'amarujalanews', 'name': 'amar ujala', 'id': '169018518'}]",[],['https://pbs.twimg.com/media/E9VD0wnUYAUcDIG.jpg'],22,54,209,[],[],https://twitter.com/DrPravinTogadia/status/1429124500965138437,False,0,1,https://pbs.twimg.com/media/E9VD0wnUYAUcDIG.jpg,,,,,,,[],,,,
1417454016217325569,1417453738822750211,2021-07-20 17:29:07 IST,2021-07-20,17:29:07,+0530,444568008,drpravintogadia,Dr Pravin Togadia,,"@aajtak Even though my name figures in Pegasus list,we trust that the Gvt would investigate the matter democratically. All our Sathis are requested to maintain peace. हमें विश्वास है कि सरकार इस मामले की जाँच लोकतांत्रिक रीति से करेगी। हमारे सभी साथियोंसे निवेदन है कि शांति बनाएँ रखें।  https://t.co/6HqjypHNkT",und,[],[],['https://pbs.twimg.com/media/E6vO2QfVgAAuH_j.jpg'],5,10,23,[],[],https://twitter.com/DrPravinTogadia/status/1417454016217325569,False,0,1,https://pbs.twimg.com/media/E6vO2QfVgAAuH_j.jpg,,,,,,,"[{'screen_name': 'aajtak', 'name': 'AajTak', 'id': '42606652'}]",,,,
1417453816631357444,1417453816631357444,2021-07-20 17:28:19 IST,2021-07-20,17:28:19,+0530,444568008,drpravintogadia,Dr Pravin Togadia,,"@AmarUjalaNews @PTI_News Even though my name figures in Pegasus list,we trust that Gvt would investigate the matter democratically. All our Sathis are requested to maintain peace. हमें विश्वास है कि सरकार मामले की जाँच लोकतांत्रिक रीतिसे करेगी।सभी साथियोंसे निवेदन है शांति रखें।  https://t.co/k6QclH9iil",und,"[{'screen_name': 'pti_news', 'name': 'press trust of india', 'id': '245687754'}]",[],"['https://pbs.twimg.com/media/E6vOj-JVUAQcA7z.jpg', 'https://pbs.twimg.com/media/E6vOtmXUUAUtaWk.jpg']",2,6,6,[],[],https://twitter.com/DrPravinTogadia/status/1417453816631357444,False,0,1,https://pbs.twimg.com/media/E6vOj-JVUAQcA7z.jpg,,,,,,,[],,,,
1417452926360903682,1417452926360903682,2021-07-20 17:24:47 IST,2021-07-20,17:24:47,+0530,444568008,drpravintogadia,Dr Pravin Togadia,,"Even though my name figures in Pegasus list,we trust that the Gvt would investigate the matter democratically. All our Sathis are requested to maintain peace. हमें विश्वास है कि सरकार इस मामले की जाँच लोकतांत्रिक रीति से करेगी। हमारे सभी साथियोंसे निवेदन है कि शांति बनाएँ रखें।  https://t.co/BTVT7bGcrQ",und,[],[],"['https://pbs.twimg.com/media/E6vMs-BVEAAKEGG.jpg', 'https://pbs.twimg.com/media/E6vMu5zVIAA7Rww.jpg']",26,64,221,[],[],https://twitter.com/DrPravinTogadia/status/1417452926360903682,False,0,1,https://pbs.twimg.com/media/E6vMs-BVEAAKEGG.jpg,,,,,,,[],,,,
1401131864501325826,1401131864501325826,2021-06-05 16:30:42 IST,2021-06-05,16:30:42,+0530,444568008,drpravintogadia,Dr Pravin Togadia,,"@narendramodi @AmitShah @vijayrupanibjp @Nitinbhai_Patel अभिनंदन गुजरात सरकार!धर्मस्वतन्त्रता विधेयक पारित कर लवजिहाद रोकनेकी ओर बड़ा कदम!सभी राज्य /केंद्र यह कानून बनाएँगे,उम्मीद है।Congrats Gujarat Gvt!Big step of passing anti LoveJihad law. Hope all states, Center would follow  https://t.co/hljdeatpE6",und,"[{'screen_name': 'amitshah', 'name': 'amit shah', 'id': '1447949844'}, {'screen_name': 'vijayrupanibjp', 'name': 'vijay rupani', 'id': '627355202'}, {'screen_name': 'nitinbhai_patel', 'name': 'nitin patel', 'id': '478469228'}]",[],"['https://pbs.twimg.com/media/E3HQ91IVEAELx_E.jpg', 'https://pbs.twimg.com/media/E3HQ_aQVoAAEwr6.jpg']",25,41,179,[],[],https://twitter.com/DrPravinTogadia/status/1401131864501325826,False,0,1,https://pbs.twimg.com/media/E3HQ91IVEAELx_E.jpg,,,,,,,[],,,,
1392423884398415875,1388148778230706178,2021-05-12 15:48:18 IST,2021-05-12,15:48:18,+0530,444568008,drpravintogadia,Dr Pravin Togadia,,@adityahnd @PTI @ANI @JagranNews @AmarUjalaNews 🙏🙏,und,[],[],[],0,0,5,[],[],https://twitter.com/DrPravinTogadia/status/1392423884398415875,False,0,0,,,,,,,,"[{'screen_name': 'adityahnd', 'name': 'Aditya Panchal', 'id': '812501643614949376'}, {'screen_name': 'PTI', 'name': 'PTI', 'id': '17299063'}, {'screen_name': 'ANI', 'name': 'ANI', 'id': '355989081'}, {'screen_name': 'JagranNews', 'name': 'Dainik Jagran', 'id': '64639742'}, {'screen_name': 'AmarUjalaNews', 'name': 'Amar Ujala', 'id': '169018518'}]",,,,
1392423420009357314,1392423420009357314,2021-05-12 15:46:27 IST,2021-05-12,15:46:27,+0530,444568008,drpravintogadia,Dr Pravin Togadia,, https://t.co/YkIQsrRsjb,und,[],[],['https://pbs.twimg.com/media/E1LhsXAXsAAgOL9.jpg'],24,31,244,[],[],https://twitter.com/DrPravinTogadia/status/1392423420009357314,False,0,1,https://pbs.twimg.com/media/E1LhsXAXsAAgOL9.jpg,,,,,,,[],,,,
1388148778230706178,1388148778230706178,2021-04-30 20:40:33 IST,2021-04-30,20:40:33,+0530,444568008,drpravintogadia,Dr Pravin Togadia,,@PTI @ANI @JagranNews @AmarUjalaNews  https://t.co/1cYPdOCnHv,und,"[{'screen_name': 'ani', 'name': 'ani', 'id': '355989081'}, {'screen_name': 'jagrannews', 'name': 'dainik jagran', 'id': '64639742'}, {'screen_name': 'amarujalanews', 'name': 'amar ujala', 'id': '169018518'}]",[],['https://pbs.twimg.com/media/E0OxxvnUYAQ0SaH.jpg'],17,8,44,[],[],https://twitter.com/DrPravinTogadia/status/1388148778230706178,False,0,1,https://pbs.twimg.com/media/E0OxxvnUYAQ0SaH.jpg,,,,,,,[],,,,
1388147881454891012,1388147881454891012,2021-04-30 20:37:00 IST,2021-04-30,20:37:00,+0530,444568008,drpravintogadia,Dr Pravin Togadia,,"@PTI_News @AmarUjalaNews @ANI @narendramodi @AmitShah रोहित सरधानाका जाना!सुन्न कर गया! कोरोना कम्प्लिकेशन्स शरीरको तार तार करते हैं।२ लाखसे ज्यादा भारतीय गएँ! सभीने सरकारों अस्पतालों,संस्थाओंके प्रयासोंमें हाथ बँटाकर एक होकर भारतको कोरोना से बचाना चाहिए। अब नहीं तो कभी नहीं।",hi,"[{'screen_name': 'amarujalanews', 'name': 'amar ujala', 'id': '169018518'}, {'screen_name': 'ani', 'name': 'ani', 'id': '355989081'}, {'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}, {'screen_name': 'amitshah', 'name': 'amit shah', 'id': '1447949844'}]",[],[],2,7,20,[],[],https://twitter.com/DrPravinTogadia/status/1388147881454891012,False,0,0,,,,,,,,[],,,,
